patch_id,x0,y0,patch_size_L0_w,patch_size_L0_h
ALL_wsi_sample_x71168_y58368_l0_p512,71168,58368,512,512
ALL_wsi_sample_x77824_y58368_l0_p512,77824,58368,512,512
ALL_wsi_sample_x78336_y58368_l0_p512,78336,58368,512,512
ALL_wsi_sample_x80896_y58368_l0_p512,80896,58368,512,512
ALL_wsi_sample_x81408_y58368_l0_p512,81408,58368,512,512
ALL_wsi_sample_x124416_y58368_l0_p512,124416,58368,512,512
ALL_wsi_sample_x124928_y58368_l0_p512,124928,58368,512,512
ALL_wsi_sample_x133632_y58368_l0_p512,133632,58368,512,512
ALL_wsi_sample_x134144_y58368_l0_p512,134144,58368,512,512
ALL_wsi_sample_x139776_y58368_l0_p512,139776,58368,512,512
ALL_wsi_sample_x140288_y58368_l0_p512,140288,58368,512,512
ALL_wsi_sample_x140800_y58368_l0_p512,140800,58368,512,512
ALL_wsi_sample_x143872_y58368_l0_p512,143872,58368,512,512
ALL_wsi_sample_x146944_y58368_l0_p512,146944,58368,512,512
ALL_wsi_sample_x147968_y58368_l0_p512,147968,58368,512,512
ALL_wsi_sample_x176128_y58368_l0_p512,176128,58368,512,512
ALL_wsi_sample_x176640_y58368_l0_p512,176640,58368,512,512
ALL_wsi_sample_x37376_y58880_l0_p512,37376,58880,512,512
ALL_wsi_sample_x37888_y58880_l0_p512,37888,58880,512,512
ALL_wsi_sample_x68608_y58880_l0_p512,68608,58880,512,512
ALL_wsi_sample_x69120_y58880_l0_p512,69120,58880,512,512
ALL_wsi_sample_x69632_y58880_l0_p512,69632,58880,512,512
ALL_wsi_sample_x70656_y58880_l0_p512,70656,58880,512,512
ALL_wsi_sample_x71168_y58880_l0_p512,71168,58880,512,512
ALL_wsi_sample_x71680_y58880_l0_p512,71680,58880,512,512
ALL_wsi_sample_x80896_y58880_l0_p512,80896,58880,512,512
ALL_wsi_sample_x81408_y58880_l0_p512,81408,58880,512,512
ALL_wsi_sample_x124416_y58880_l0_p512,124416,58880,512,512
ALL_wsi_sample_x124928_y58880_l0_p512,124928,58880,512,512
ALL_wsi_sample_x140288_y58880_l0_p512,140288,58880,512,512
ALL_wsi_sample_x140800_y58880_l0_p512,140800,58880,512,512
ALL_wsi_sample_x141312_y58880_l0_p512,141312,58880,512,512
ALL_wsi_sample_x143360_y58880_l0_p512,143360,58880,512,512
ALL_wsi_sample_x143872_y58880_l0_p512,143872,58880,512,512
ALL_wsi_sample_x144384_y58880_l0_p512,144384,58880,512,512
ALL_wsi_sample_x146432_y58880_l0_p512,146432,58880,512,512
ALL_wsi_sample_x146944_y58880_l0_p512,146944,58880,512,512
ALL_wsi_sample_x147456_y58880_l0_p512,147456,58880,512,512
ALL_wsi_sample_x147968_y58880_l0_p512,147968,58880,512,512
ALL_wsi_sample_x148480_y58880_l0_p512,148480,58880,512,512
ALL_wsi_sample_x176128_y58880_l0_p512,176128,58880,512,512
ALL_wsi_sample_x176640_y58880_l0_p512,176640,58880,512,512
ALL_wsi_sample_x30720_y59392_l0_p512,30720,59392,512,512
ALL_wsi_sample_x33280_y59392_l0_p512,33280,59392,512,512
ALL_wsi_sample_x33792_y59392_l0_p512,33792,59392,512,512
ALL_wsi_sample_x37376_y59392_l0_p512,37376,59392,512,512
ALL_wsi_sample_x37888_y59392_l0_p512,37888,59392,512,512
ALL_wsi_sample_x40448_y59392_l0_p512,40448,59392,512,512
ALL_wsi_sample_x40960_y59392_l0_p512,40960,59392,512,512
ALL_wsi_sample_x45568_y59392_l0_p512,45568,59392,512,512
ALL_wsi_sample_x46080_y59392_l0_p512,46080,59392,512,512
ALL_wsi_sample_x49664_y59392_l0_p512,49664,59392,512,512
ALL_wsi_sample_x50176_y59392_l0_p512,50176,59392,512,512
ALL_wsi_sample_x53760_y59392_l0_p512,53760,59392,512,512
ALL_wsi_sample_x64000_y59392_l0_p512,64000,59392,512,512
ALL_wsi_sample_x68608_y59392_l0_p512,68608,59392,512,512
ALL_wsi_sample_x69120_y59392_l0_p512,69120,59392,512,512
ALL_wsi_sample_x69632_y59392_l0_p512,69632,59392,512,512
ALL_wsi_sample_x70656_y59392_l0_p512,70656,59392,512,512
ALL_wsi_sample_x71168_y59392_l0_p512,71168,59392,512,512
ALL_wsi_sample_x71680_y59392_l0_p512,71680,59392,512,512
ALL_wsi_sample_x80896_y59392_l0_p512,80896,59392,512,512
ALL_wsi_sample_x81408_y59392_l0_p512,81408,59392,512,512
ALL_wsi_sample_x124416_y59392_l0_p512,124416,59392,512,512
ALL_wsi_sample_x124928_y59392_l0_p512,124928,59392,512,512
ALL_wsi_sample_x135680_y59392_l0_p512,135680,59392,512,512
ALL_wsi_sample_x136192_y59392_l0_p512,136192,59392,512,512
ALL_wsi_sample_x140800_y59392_l0_p512,140800,59392,512,512
ALL_wsi_sample_x141312_y59392_l0_p512,141312,59392,512,512
ALL_wsi_sample_x143360_y59392_l0_p512,143360,59392,512,512
ALL_wsi_sample_x143872_y59392_l0_p512,143872,59392,512,512
ALL_wsi_sample_x144384_y59392_l0_p512,144384,59392,512,512
ALL_wsi_sample_x145920_y59392_l0_p512,145920,59392,512,512
ALL_wsi_sample_x146432_y59392_l0_p512,146432,59392,512,512
ALL_wsi_sample_x146944_y59392_l0_p512,146944,59392,512,512
ALL_wsi_sample_x147456_y59392_l0_p512,147456,59392,512,512
ALL_wsi_sample_x147968_y59392_l0_p512,147968,59392,512,512
ALL_wsi_sample_x148480_y59392_l0_p512,148480,59392,512,512
ALL_wsi_sample_x152064_y59392_l0_p512,152064,59392,512,512
ALL_wsi_sample_x158208_y59392_l0_p512,158208,59392,512,512
ALL_wsi_sample_x176128_y59392_l0_p512,176128,59392,512,512
ALL_wsi_sample_x176640_y59392_l0_p512,176640,59392,512,512
ALL_wsi_sample_x183296_y59392_l0_p512,183296,59392,512,512
ALL_wsi_sample_x30208_y59904_l0_p512,30208,59904,512,512
ALL_wsi_sample_x30720_y59904_l0_p512,30720,59904,512,512
ALL_wsi_sample_x31232_y59904_l0_p512,31232,59904,512,512
ALL_wsi_sample_x33280_y59904_l0_p512,33280,59904,512,512
ALL_wsi_sample_x33792_y59904_l0_p512,33792,59904,512,512
ALL_wsi_sample_x34304_y59904_l0_p512,34304,59904,512,512
ALL_wsi_sample_x40448_y59904_l0_p512,40448,59904,512,512
ALL_wsi_sample_x40960_y59904_l0_p512,40960,59904,512,512
ALL_wsi_sample_x45568_y59904_l0_p512,45568,59904,512,512
ALL_wsi_sample_x46080_y59904_l0_p512,46080,59904,512,512
ALL_wsi_sample_x49664_y59904_l0_p512,49664,59904,512,512
ALL_wsi_sample_x50176_y59904_l0_p512,50176,59904,512,512
ALL_wsi_sample_x53248_y59904_l0_p512,53248,59904,512,512
ALL_wsi_sample_x53760_y59904_l0_p512,53760,59904,512,512
ALL_wsi_sample_x54272_y59904_l0_p512,54272,59904,512,512
ALL_wsi_sample_x63488_y59904_l0_p512,63488,59904,512,512
ALL_wsi_sample_x64000_y59904_l0_p512,64000,59904,512,512
ALL_wsi_sample_x64512_y59904_l0_p512,64512,59904,512,512
ALL_wsi_sample_x68608_y59904_l0_p512,68608,59904,512,512
ALL_wsi_sample_x69120_y59904_l0_p512,69120,59904,512,512
ALL_wsi_sample_x69632_y59904_l0_p512,69632,59904,512,512
ALL_wsi_sample_x135680_y59904_l0_p512,135680,59904,512,512
ALL_wsi_sample_x136192_y59904_l0_p512,136192,59904,512,512
ALL_wsi_sample_x145408_y59904_l0_p512,145408,59904,512,512
ALL_wsi_sample_x145920_y59904_l0_p512,145920,59904,512,512
ALL_wsi_sample_x146432_y59904_l0_p512,146432,59904,512,512
ALL_wsi_sample_x151552_y59904_l0_p512,151552,59904,512,512
ALL_wsi_sample_x152064_y59904_l0_p512,152064,59904,512,512
ALL_wsi_sample_x152576_y59904_l0_p512,152576,59904,512,512
ALL_wsi_sample_x157696_y59904_l0_p512,157696,59904,512,512
ALL_wsi_sample_x158208_y59904_l0_p512,158208,59904,512,512
ALL_wsi_sample_x158720_y59904_l0_p512,158720,59904,512,512
ALL_wsi_sample_x182784_y59904_l0_p512,182784,59904,512,512
ALL_wsi_sample_x183296_y59904_l0_p512,183296,59904,512,512
ALL_wsi_sample_x183808_y59904_l0_p512,183808,59904,512,512
ALL_wsi_sample_x30208_y60416_l0_p512,30208,60416,512,512
ALL_wsi_sample_x30720_y60416_l0_p512,30720,60416,512,512
ALL_wsi_sample_x33280_y60416_l0_p512,33280,60416,512,512
ALL_wsi_sample_x33792_y60416_l0_p512,33792,60416,512,512
ALL_wsi_sample_x40448_y60416_l0_p512,40448,60416,512,512
ALL_wsi_sample_x40960_y60416_l0_p512,40960,60416,512,512
ALL_wsi_sample_x45568_y60416_l0_p512,45568,60416,512,512
ALL_wsi_sample_x46080_y60416_l0_p512,46080,60416,512,512
ALL_wsi_sample_x48640_y60416_l0_p512,48640,60416,512,512
ALL_wsi_sample_x49152_y60416_l0_p512,49152,60416,512,512
ALL_wsi_sample_x49664_y60416_l0_p512,49664,60416,512,512
ALL_wsi_sample_x50176_y60416_l0_p512,50176,60416,512,512
ALL_wsi_sample_x53760_y60416_l0_p512,53760,60416,512,512
ALL_wsi_sample_x54272_y60416_l0_p512,54272,60416,512,512
ALL_wsi_sample_x62976_y60416_l0_p512,62976,60416,512,512
ALL_wsi_sample_x63488_y60416_l0_p512,63488,60416,512,512
ALL_wsi_sample_x64000_y60416_l0_p512,64000,60416,512,512
ALL_wsi_sample_x64512_y60416_l0_p512,64512,60416,512,512
ALL_wsi_sample_x67072_y60416_l0_p512,67072,60416,512,512
ALL_wsi_sample_x68096_y60416_l0_p512,68096,60416,512,512
ALL_wsi_sample_x68608_y60416_l0_p512,68608,60416,512,512
ALL_wsi_sample_x69120_y60416_l0_p512,69120,60416,512,512
ALL_wsi_sample_x69632_y60416_l0_p512,69632,60416,512,512
ALL_wsi_sample_x73216_y60416_l0_p512,73216,60416,512,512
ALL_wsi_sample_x81920_y60416_l0_p512,81920,60416,512,512
ALL_wsi_sample_x82432_y60416_l0_p512,82432,60416,512,512
ALL_wsi_sample_x135680_y60416_l0_p512,135680,60416,512,512
ALL_wsi_sample_x136192_y60416_l0_p512,136192,60416,512,512
ALL_wsi_sample_x139776_y60416_l0_p512,139776,60416,512,512
ALL_wsi_sample_x140288_y60416_l0_p512,140288,60416,512,512
ALL_wsi_sample_x145408_y60416_l0_p512,145408,60416,512,512
ALL_wsi_sample_x145920_y60416_l0_p512,145920,60416,512,512
ALL_wsi_sample_x146432_y60416_l0_p512,146432,60416,512,512
ALL_wsi_sample_x148992_y60416_l0_p512,148992,60416,512,512
ALL_wsi_sample_x151552_y60416_l0_p512,151552,60416,512,512
ALL_wsi_sample_x152064_y60416_l0_p512,152064,60416,512,512
ALL_wsi_sample_x152576_y60416_l0_p512,152576,60416,512,512
ALL_wsi_sample_x155136_y60416_l0_p512,155136,60416,512,512
ALL_wsi_sample_x157696_y60416_l0_p512,157696,60416,512,512
ALL_wsi_sample_x158208_y60416_l0_p512,158208,60416,512,512
ALL_wsi_sample_x158720_y60416_l0_p512,158720,60416,512,512
ALL_wsi_sample_x183296_y60416_l0_p512,183296,60416,512,512
ALL_wsi_sample_x183808_y60416_l0_p512,183808,60416,512,512
ALL_wsi_sample_x45568_y60928_l0_p512,45568,60928,512,512
ALL_wsi_sample_x46080_y60928_l0_p512,46080,60928,512,512
ALL_wsi_sample_x48640_y60928_l0_p512,48640,60928,512,512
ALL_wsi_sample_x49152_y60928_l0_p512,49152,60928,512,512
ALL_wsi_sample_x49664_y60928_l0_p512,49664,60928,512,512
ALL_wsi_sample_x50176_y60928_l0_p512,50176,60928,512,512
ALL_wsi_sample_x53248_y60928_l0_p512,53248,60928,512,512
ALL_wsi_sample_x53760_y60928_l0_p512,53760,60928,512,512
ALL_wsi_sample_x54272_y60928_l0_p512,54272,60928,512,512
ALL_wsi_sample_x62464_y60928_l0_p512,62464,60928,512,512
ALL_wsi_sample_x62976_y60928_l0_p512,62976,60928,512,512
ALL_wsi_sample_x63488_y60928_l0_p512,63488,60928,512,512
ALL_wsi_sample_x66560_y60928_l0_p512,66560,60928,512,512
ALL_wsi_sample_x67072_y60928_l0_p512,67072,60928,512,512
ALL_wsi_sample_x67584_y60928_l0_p512,67584,60928,512,512
ALL_wsi_sample_x68096_y60928_l0_p512,68096,60928,512,512
ALL_wsi_sample_x68608_y60928_l0_p512,68608,60928,512,512
ALL_wsi_sample_x69120_y60928_l0_p512,69120,60928,512,512
ALL_wsi_sample_x69632_y60928_l0_p512,69632,60928,512,512
ALL_wsi_sample_x72704_y60928_l0_p512,72704,60928,512,512
ALL_wsi_sample_x73216_y60928_l0_p512,73216,60928,512,512
ALL_wsi_sample_x73728_y60928_l0_p512,73728,60928,512,512
ALL_wsi_sample_x81920_y60928_l0_p512,81920,60928,512,512
ALL_wsi_sample_x82432_y60928_l0_p512,82432,60928,512,512
ALL_wsi_sample_x139264_y60928_l0_p512,139264,60928,512,512
ALL_wsi_sample_x139776_y60928_l0_p512,139776,60928,512,512
ALL_wsi_sample_x140288_y60928_l0_p512,140288,60928,512,512
ALL_wsi_sample_x148480_y60928_l0_p512,148480,60928,512,512
ALL_wsi_sample_x148992_y60928_l0_p512,148992,60928,512,512
ALL_wsi_sample_x149504_y60928_l0_p512,149504,60928,512,512
ALL_wsi_sample_x154624_y60928_l0_p512,154624,60928,512,512
ALL_wsi_sample_x155136_y60928_l0_p512,155136,60928,512,512
ALL_wsi_sample_x155648_y60928_l0_p512,155648,60928,512,512
ALL_wsi_sample_x37376_y61440_l0_p512,37376,61440,512,512
ALL_wsi_sample_x37888_y61440_l0_p512,37888,61440,512,512
ALL_wsi_sample_x45568_y61440_l0_p512,45568,61440,512,512
ALL_wsi_sample_x46080_y61440_l0_p512,46080,61440,512,512
ALL_wsi_sample_x48640_y61440_l0_p512,48640,61440,512,512
ALL_wsi_sample_x49152_y61440_l0_p512,49152,61440,512,512
ALL_wsi_sample_x49664_y61440_l0_p512,49664,61440,512,512
ALL_wsi_sample_x50176_y61440_l0_p512,50176,61440,512,512
ALL_wsi_sample_x53760_y61440_l0_p512,53760,61440,512,512
ALL_wsi_sample_x54272_y61440_l0_p512,54272,61440,512,512
ALL_wsi_sample_x62464_y61440_l0_p512,62464,61440,512,512
ALL_wsi_sample_x62976_y61440_l0_p512,62976,61440,512,512
ALL_wsi_sample_x63488_y61440_l0_p512,63488,61440,512,512
ALL_wsi_sample_x66560_y61440_l0_p512,66560,61440,512,512
ALL_wsi_sample_x67072_y61440_l0_p512,67072,61440,512,512
ALL_wsi_sample_x67584_y61440_l0_p512,67584,61440,512,512
ALL_wsi_sample_x68096_y61440_l0_p512,68096,61440,512,512
ALL_wsi_sample_x68608_y61440_l0_p512,68608,61440,512,512
ALL_wsi_sample_x69120_y61440_l0_p512,69120,61440,512,512
ALL_wsi_sample_x69632_y61440_l0_p512,69632,61440,512,512
ALL_wsi_sample_x72704_y61440_l0_p512,72704,61440,512,512
ALL_wsi_sample_x73216_y61440_l0_p512,73216,61440,512,512
ALL_wsi_sample_x81920_y61440_l0_p512,81920,61440,512,512
ALL_wsi_sample_x82432_y61440_l0_p512,82432,61440,512,512
ALL_wsi_sample_x139776_y61440_l0_p512,139776,61440,512,512
ALL_wsi_sample_x140288_y61440_l0_p512,140288,61440,512,512
ALL_wsi_sample_x148480_y61440_l0_p512,148480,61440,512,512
ALL_wsi_sample_x148992_y61440_l0_p512,148992,61440,512,512
ALL_wsi_sample_x149504_y61440_l0_p512,149504,61440,512,512
ALL_wsi_sample_x154624_y61440_l0_p512,154624,61440,512,512
ALL_wsi_sample_x155136_y61440_l0_p512,155136,61440,512,512
ALL_wsi_sample_x155648_y61440_l0_p512,155648,61440,512,512
ALL_wsi_sample_x180224_y61440_l0_p512,180224,61440,512,512
ALL_wsi_sample_x180736_y61440_l0_p512,180736,61440,512,512
ALL_wsi_sample_x37376_y61952_l0_p512,37376,61952,512,512
ALL_wsi_sample_x37888_y61952_l0_p512,37888,61952,512,512
ALL_wsi_sample_x62464_y61952_l0_p512,62464,61952,512,512
ALL_wsi_sample_x62976_y61952_l0_p512,62976,61952,512,512
ALL_wsi_sample_x63488_y61952_l0_p512,63488,61952,512,512
ALL_wsi_sample_x67584_y61952_l0_p512,67584,61952,512,512
ALL_wsi_sample_x68096_y61952_l0_p512,68096,61952,512,512
ALL_wsi_sample_x68608_y61952_l0_p512,68608,61952,512,512
ALL_wsi_sample_x69120_y61952_l0_p512,69120,61952,512,512
ALL_wsi_sample_x69632_y61952_l0_p512,69632,61952,512,512
ALL_wsi_sample_x180224_y61952_l0_p512,180224,61952,512,512
ALL_wsi_sample_x180736_y61952_l0_p512,180736,61952,512,512
ALL_wsi_sample_x37376_y62464_l0_p512,37376,62464,512,512
ALL_wsi_sample_x37888_y62464_l0_p512,37888,62464,512,512
ALL_wsi_sample_x62464_y62464_l0_p512,62464,62464,512,512
ALL_wsi_sample_x62976_y62464_l0_p512,62976,62464,512,512
ALL_wsi_sample_x63488_y62464_l0_p512,63488,62464,512,512
ALL_wsi_sample_x66048_y62464_l0_p512,66048,62464,512,512
ALL_wsi_sample_x67584_y62464_l0_p512,67584,62464,512,512
ALL_wsi_sample_x68096_y62464_l0_p512,68096,62464,512,512
ALL_wsi_sample_x68608_y62464_l0_p512,68608,62464,512,512
ALL_wsi_sample_x69120_y62464_l0_p512,69120,62464,512,512
ALL_wsi_sample_x69632_y62464_l0_p512,69632,62464,512,512
ALL_wsi_sample_x70656_y62464_l0_p512,70656,62464,512,512
ALL_wsi_sample_x71168_y62464_l0_p512,71168,62464,512,512
ALL_wsi_sample_x89088_y62464_l0_p512,89088,62464,512,512
ALL_wsi_sample_x89600_y62464_l0_p512,89600,62464,512,512
ALL_wsi_sample_x134656_y62464_l0_p512,134656,62464,512,512
ALL_wsi_sample_x135168_y62464_l0_p512,135168,62464,512,512
ALL_wsi_sample_x135680_y62464_l0_p512,135680,62464,512,512
ALL_wsi_sample_x136192_y62464_l0_p512,136192,62464,512,512
ALL_wsi_sample_x143872_y62464_l0_p512,143872,62464,512,512
ALL_wsi_sample_x144384_y62464_l0_p512,144384,62464,512,512
ALL_wsi_sample_x144896_y62464_l0_p512,144896,62464,512,512
ALL_wsi_sample_x145408_y62464_l0_p512,145408,62464,512,512
ALL_wsi_sample_x180224_y62464_l0_p512,180224,62464,512,512
ALL_wsi_sample_x180736_y62464_l0_p512,180736,62464,512,512
ALL_wsi_sample_x65536_y62976_l0_p512,65536,62976,512,512
ALL_wsi_sample_x66048_y62976_l0_p512,66048,62976,512,512
ALL_wsi_sample_x66560_y62976_l0_p512,66560,62976,512,512
ALL_wsi_sample_x68608_y62976_l0_p512,68608,62976,512,512
ALL_wsi_sample_x69120_y62976_l0_p512,69120,62976,512,512
ALL_wsi_sample_x69632_y62976_l0_p512,69632,62976,512,512
ALL_wsi_sample_x70656_y62976_l0_p512,70656,62976,512,512
ALL_wsi_sample_x71168_y62976_l0_p512,71168,62976,512,512
ALL_wsi_sample_x71680_y62976_l0_p512,71680,62976,512,512
ALL_wsi_sample_x89088_y62976_l0_p512,89088,62976,512,512
ALL_wsi_sample_x89600_y62976_l0_p512,89600,62976,512,512
ALL_wsi_sample_x134656_y62976_l0_p512,134656,62976,512,512
ALL_wsi_sample_x135168_y62976_l0_p512,135168,62976,512,512
ALL_wsi_sample_x135680_y62976_l0_p512,135680,62976,512,512
ALL_wsi_sample_x136192_y62976_l0_p512,136192,62976,512,512
ALL_wsi_sample_x143360_y62976_l0_p512,143360,62976,512,512
ALL_wsi_sample_x143872_y62976_l0_p512,143872,62976,512,512
ALL_wsi_sample_x144384_y62976_l0_p512,144384,62976,512,512
ALL_wsi_sample_x144896_y62976_l0_p512,144896,62976,512,512
ALL_wsi_sample_x145408_y62976_l0_p512,145408,62976,512,512
ALL_wsi_sample_x45568_y63488_l0_p512,45568,63488,512,512
ALL_wsi_sample_x46080_y63488_l0_p512,46080,63488,512,512
ALL_wsi_sample_x47616_y63488_l0_p512,47616,63488,512,512
ALL_wsi_sample_x48128_y63488_l0_p512,48128,63488,512,512
ALL_wsi_sample_x54784_y63488_l0_p512,54784,63488,512,512
ALL_wsi_sample_x55296_y63488_l0_p512,55296,63488,512,512
ALL_wsi_sample_x56832_y63488_l0_p512,56832,63488,512,512
ALL_wsi_sample_x57344_y63488_l0_p512,57344,63488,512,512
ALL_wsi_sample_x57856_y63488_l0_p512,57856,63488,512,512
ALL_wsi_sample_x58368_y63488_l0_p512,58368,63488,512,512
ALL_wsi_sample_x65536_y63488_l0_p512,65536,63488,512,512
ALL_wsi_sample_x66048_y63488_l0_p512,66048,63488,512,512
ALL_wsi_sample_x66560_y63488_l0_p512,66560,63488,512,512
ALL_wsi_sample_x67584_y63488_l0_p512,67584,63488,512,512
ALL_wsi_sample_x68096_y63488_l0_p512,68096,63488,512,512
ALL_wsi_sample_x68608_y63488_l0_p512,68608,63488,512,512
ALL_wsi_sample_x69120_y63488_l0_p512,69120,63488,512,512
ALL_wsi_sample_x69632_y63488_l0_p512,69632,63488,512,512
ALL_wsi_sample_x70656_y63488_l0_p512,70656,63488,512,512
ALL_wsi_sample_x71168_y63488_l0_p512,71168,63488,512,512
ALL_wsi_sample_x71680_y63488_l0_p512,71680,63488,512,512
ALL_wsi_sample_x79872_y63488_l0_p512,79872,63488,512,512
ALL_wsi_sample_x80384_y63488_l0_p512,80384,63488,512,512
ALL_wsi_sample_x88064_y63488_l0_p512,88064,63488,512,512
ALL_wsi_sample_x88576_y63488_l0_p512,88576,63488,512,512
ALL_wsi_sample_x89088_y63488_l0_p512,89088,63488,512,512
ALL_wsi_sample_x89600_y63488_l0_p512,89600,63488,512,512
ALL_wsi_sample_x134656_y63488_l0_p512,134656,63488,512,512
ALL_wsi_sample_x135168_y63488_l0_p512,135168,63488,512,512
ALL_wsi_sample_x135680_y63488_l0_p512,135680,63488,512,512
ALL_wsi_sample_x136192_y63488_l0_p512,136192,63488,512,512
ALL_wsi_sample_x143360_y63488_l0_p512,143360,63488,512,512
ALL_wsi_sample_x143872_y63488_l0_p512,143872,63488,512,512
ALL_wsi_sample_x144384_y63488_l0_p512,144384,63488,512,512
ALL_wsi_sample_x144896_y63488_l0_p512,144896,63488,512,512
ALL_wsi_sample_x145408_y63488_l0_p512,145408,63488,512,512
ALL_wsi_sample_x145920_y63488_l0_p512,145920,63488,512,512
ALL_wsi_sample_x146432_y63488_l0_p512,146432,63488,512,512
ALL_wsi_sample_x148992_y63488_l0_p512,148992,63488,512,512
ALL_wsi_sample_x152064_y63488_l0_p512,152064,63488,512,512
ALL_wsi_sample_x45568_y64000_l0_p512,45568,64000,512,512
ALL_wsi_sample_x46080_y64000_l0_p512,46080,64000,512,512
ALL_wsi_sample_x47616_y64000_l0_p512,47616,64000,512,512
ALL_wsi_sample_x48128_y64000_l0_p512,48128,64000,512,512
ALL_wsi_sample_x54272_y64000_l0_p512,54272,64000,512,512
ALL_wsi_sample_x54784_y64000_l0_p512,54784,64000,512,512
ALL_wsi_sample_x55296_y64000_l0_p512,55296,64000,512,512
ALL_wsi_sample_x56320_y64000_l0_p512,56320,64000,512,512
ALL_wsi_sample_x56832_y64000_l0_p512,56832,64000,512,512
ALL_wsi_sample_x57344_y64000_l0_p512,57344,64000,512,512
ALL_wsi_sample_x57856_y64000_l0_p512,57856,64000,512,512
ALL_wsi_sample_x58368_y64000_l0_p512,58368,64000,512,512
ALL_wsi_sample_x67584_y64000_l0_p512,67584,64000,512,512
ALL_wsi_sample_x68096_y64000_l0_p512,68096,64000,512,512
ALL_wsi_sample_x68608_y64000_l0_p512,68608,64000,512,512
ALL_wsi_sample_x69120_y64000_l0_p512,69120,64000,512,512
ALL_wsi_sample_x69632_y64000_l0_p512,69632,64000,512,512
ALL_wsi_sample_x79872_y64000_l0_p512,79872,64000,512,512
ALL_wsi_sample_x80384_y64000_l0_p512,80384,64000,512,512
ALL_wsi_sample_x88064_y64000_l0_p512,88064,64000,512,512
ALL_wsi_sample_x88576_y64000_l0_p512,88576,64000,512,512
ALL_wsi_sample_x89088_y64000_l0_p512,89088,64000,512,512
ALL_wsi_sample_x89600_y64000_l0_p512,89600,64000,512,512
ALL_wsi_sample_x144384_y64000_l0_p512,144384,64000,512,512
ALL_wsi_sample_x144896_y64000_l0_p512,144896,64000,512,512
ALL_wsi_sample_x145408_y64000_l0_p512,145408,64000,512,512
ALL_wsi_sample_x145920_y64000_l0_p512,145920,64000,512,512
ALL_wsi_sample_x146432_y64000_l0_p512,146432,64000,512,512
ALL_wsi_sample_x148480_y64000_l0_p512,148480,64000,512,512
ALL_wsi_sample_x148992_y64000_l0_p512,148992,64000,512,512
ALL_wsi_sample_x149504_y64000_l0_p512,149504,64000,512,512
ALL_wsi_sample_x151552_y64000_l0_p512,151552,64000,512,512
ALL_wsi_sample_x152064_y64000_l0_p512,152064,64000,512,512
ALL_wsi_sample_x152576_y64000_l0_p512,152576,64000,512,512
ALL_wsi_sample_x38400_y64512_l0_p512,38400,64512,512,512
ALL_wsi_sample_x38912_y64512_l0_p512,38912,64512,512,512
ALL_wsi_sample_x45568_y64512_l0_p512,45568,64512,512,512
ALL_wsi_sample_x46080_y64512_l0_p512,46080,64512,512,512
ALL_wsi_sample_x47616_y64512_l0_p512,47616,64512,512,512
ALL_wsi_sample_x48128_y64512_l0_p512,48128,64512,512,512
ALL_wsi_sample_x54784_y64512_l0_p512,54784,64512,512,512
ALL_wsi_sample_x55296_y64512_l0_p512,55296,64512,512,512
ALL_wsi_sample_x56832_y64512_l0_p512,56832,64512,512,512
ALL_wsi_sample_x57344_y64512_l0_p512,57344,64512,512,512
ALL_wsi_sample_x57856_y64512_l0_p512,57856,64512,512,512
ALL_wsi_sample_x58368_y64512_l0_p512,58368,64512,512,512
ALL_wsi_sample_x67584_y64512_l0_p512,67584,64512,512,512
ALL_wsi_sample_x68096_y64512_l0_p512,68096,64512,512,512
ALL_wsi_sample_x68608_y64512_l0_p512,68608,64512,512,512
ALL_wsi_sample_x69120_y64512_l0_p512,69120,64512,512,512
ALL_wsi_sample_x69632_y64512_l0_p512,69632,64512,512,512
ALL_wsi_sample_x72704_y64512_l0_p512,72704,64512,512,512
ALL_wsi_sample_x73216_y64512_l0_p512,73216,64512,512,512
ALL_wsi_sample_x79872_y64512_l0_p512,79872,64512,512,512
ALL_wsi_sample_x80384_y64512_l0_p512,80384,64512,512,512
ALL_wsi_sample_x80896_y64512_l0_p512,80896,64512,512,512
ALL_wsi_sample_x81408_y64512_l0_p512,81408,64512,512,512
ALL_wsi_sample_x81920_y64512_l0_p512,81920,64512,512,512
ALL_wsi_sample_x82432_y64512_l0_p512,82432,64512,512,512
ALL_wsi_sample_x88064_y64512_l0_p512,88064,64512,512,512
ALL_wsi_sample_x88576_y64512_l0_p512,88576,64512,512,512
ALL_wsi_sample_x89088_y64512_l0_p512,89088,64512,512,512
ALL_wsi_sample_x89600_y64512_l0_p512,89600,64512,512,512
ALL_wsi_sample_x130560_y64512_l0_p512,130560,64512,512,512
ALL_wsi_sample_x131072_y64512_l0_p512,131072,64512,512,512
ALL_wsi_sample_x144384_y64512_l0_p512,144384,64512,512,512
ALL_wsi_sample_x144896_y64512_l0_p512,144896,64512,512,512
ALL_wsi_sample_x145408_y64512_l0_p512,145408,64512,512,512
ALL_wsi_sample_x145920_y64512_l0_p512,145920,64512,512,512
ALL_wsi_sample_x146432_y64512_l0_p512,146432,64512,512,512
ALL_wsi_sample_x148480_y64512_l0_p512,148480,64512,512,512
ALL_wsi_sample_x148992_y64512_l0_p512,148992,64512,512,512
ALL_wsi_sample_x149504_y64512_l0_p512,149504,64512,512,512
ALL_wsi_sample_x151552_y64512_l0_p512,151552,64512,512,512
